paper_id,question_type,llm_answer,rev1_answer,rev1_rating,rev1_reviewer,rev2_answer,rev2_rating,rev2_reviewer,extracted_llm,extracted_rev1,extracted_rev2
020,experimental_methodology,"The experimental methodologies used in this paper include laboratory experiments on bumble bees to test the effects of dietary neonicotinoids on colony growth and fecundity, as well as field observations of spider predation rates on bumble bees. Demographic modeling was also employed to simulate the impacts of these stressors.","The experimental methodologies used in this paper include laboratory experiments on bumble bees to test the effects of dietary neonicotinoids on colony growth and fecundity, as well as field observations of spider predation rates on bumble bees. Demographic modeling was also employed to simulate the impacts of these stressors. (good, clear, and concise)",7,EA,,,,"Key terms: The, Demographic","Key terms: The, Demographic",
018,experimental_methodology,The experimental methodologies used in this paper include: 1) functional expression of CYP9 enzymes in a baculovirus-insect cell system; 2) fluorescence-based assays to screen recombinant proteins against coumarin substrates; 3) LC–MS/MS analysis of neonicotinoid metabolism; 4) transcriptome sequencing of four Megachile species; and 5) phylogenetic analyses of CYP9 sequences across bee families.,The experimental methodologies used in this paper include: 1) functional expression of CYP9 enzymes in a baculovirus-insect cell system; 2) fluorescence-based assays to screen recombinant proteins against coumarin substrates; 3) LC–MS/MS analysis of neonicotinoid metabolism; 4) transcriptome sequencing of four Megachile species; and 5) phylogenetic analyses of CYP9 sequences across bee families.,8,EA,,,,"Key terms: The, Megachile","Key terms: The, Megachile",
017,experimental_methodology,The experimental methodologies used in this paper included monitoring free-ranging honey bees with radio-frequency identification (RFID) technology to assess their homing success after exposure to sublethal doses of thiamethoxam. The study involved two stages: measuring mortality in exposed foragers and evaluating the effects of pesticide exposure on colony dynamics.,The experimental methodologies used in this paper included monitoring free-ranging honey bees with radio-frequency identification (RFID) technology to assess their homing success after exposure to sublethal doses of thiamethoxam. The study involved two stages: measuring mortality in exposed foragers and evaluating the effects of pesticide exposure on colony dynamics.,9,EA,,,,"Key terms: The, The","Key terms: The, The",
019,experimental_methodology,"The experimental methodologies used in this paper include survival experiments on caged honey bees, assessments of viral infection levels using qRT-PCR, and exposure to stressors like nicotine and sub-optimal temperature.","The experimental methodologies used in this paper include survival experiments on caged honey bees, assessments of viral infection levels using qRT-PCR, and exposure to stressors like nicotine and sub-optimal temperature.",6,EA,,,,Key terms: The,Key terms: The,
021,experimental_methodology,"The experimental methodologies used in this paper included placing commercial bumble bee hives next to corn fields (both treated with neonicotinoids and organic), collecting pollen samples for neonicotinoid residue analysis, observing foraging activity of bumble bees, assessing colony health by measuring various endpoints, and analyzing pollen types and residues using laboratory techniques.","The experimental methodologies used in this paper included placing commercial bumble bee hives next to corn fields (both treated with neonicotinoids and organic), collecting pollen samples for neonicotinoid residue analysis, observing foraging activity of bumble bees, assessing colony health by measuring various endpoints, and analyzing pollen types and residues using laboratory techniques.",8,EA,,,,Key terms: The,Key terms: The,
532,experimental_methodology,"The experimental methodologies used in this paper included feeding honeybee larvae with sucrose water containing different concentrations of acetamiprid, collecting hemolymph from the larvae, and analyzing the samples using Liquid Chromatography-Mass Spectrometry (LC-MS) technology for metabolomic analysis.","Honeybee larvae were fed sucrose solution with different concentrations of acetamiprid for four days. After capping, hemolymph was sampled and analysed using liquid chromatography-mass spectrometry.",10,LH,The study performs a metabolites analysis on the haemolymph of honeybee larvae exposed for four days to a commercially available formulation of acetamiprid at 5 or 25 mg/L in their food. The study used liquid chromatograph mass spectrometer (LC-MS) technology for non-targeted metabolomic analysis.,9,ER,"Key terms: The, Liquid Chromatography, Mass Spectrometry","Key terms: Honeybee, After","Key terms: The, The"
517,experimental_methodology,"The experimental methodologies used in this paper included:
1. Laboratory bioassays with queenless bumblebee microcolonies to assess sublethal effects on foraging behavior.
2. Treatment of bumblebees with spinetoram and spinosad at various concentrations via contact exposure to wet and dry residues.
3. Oral exposure of bumblebee workers to treated sugar water to evaluate both acute and chronic toxicity effects.
4. Assessment of sublethal effects on reproduction and foraging behavior over specified time periods.","The experimental methodologies included 
1. Bioassays with workers to assess acute toxicity to dry and wet contact exposure
2. Bioassays with queenless bumblebee microcolonies to assess acute and chronic toxicity to oral exposure
3. Bioassays with queenless microcolonies to assess effects of sublethal oral exposure on foraging behavior and reprodiction.",8,LH,,,,"Key terms: The, Laboratory, Treatment, Oral, Assessment","Key terms: The, Bioassays, Bioassays, Bioassays",
521,experimental_methodology,"The experimental methodology used in this paper involved exposing honeybees to varying concentrations of the pesticide imidacloprid and assessing their acute and sublethal effects over a 52-day period. The study monitored the bees' biological and physiological responses and measured several enzymatic activities related to detoxification, metabolism, and immune response.","The experimental methodologies involved using a spray tower to expose newly emerged worker bees to imidacloprid formulation (Advise 2FL) at different concentrations. Exposure occured repeatedly throughout the experiment and data were collected repeatedly to assess lethal as well as sublethal biological and physiological long-term responses for up to 52 days. Tested responses included body weight, enzyme (esterase, glutathione S-transferase, acetylcholinesterase, invertase, phenoloxidase) activity and mortality.",0,LH,"To assess the long-term sublethal effects and acute toxicity of imidacloprid, a modified spray tower (Zhu et al., 2015) was used. Bees were sprayed twice a week with a 0.5 ml pesticide solution at an air pressure of 69 kpa (10 psi) from a spray distance of 30 cm. Mortality was recorded twice a week (24 hr after spray) starting from day 2 until all bees died (up to 53 days). 
A separate experiment was conducted to assess the influence of imidacloprid on honeybee body weight loss. Caged bees were sprayed with 274 and 552 mg/L imidacloprid formulation. Fresh body weight was measured at different post‐treatment times. 
 In another similar test, bees were sprayed once a week for three weeks. Once a week, whole bees were homogenized to assess enzyme activity following imidacloprid exposure. The following assays were performed: Esterase activity (measured using the method of Zhu and Gao (1999)); Glutathione S‐transferase (GST) activity (using the protocols of Yu (1982) with some modifications); Acetylcholinesterase (AChE) (measured using acetylthiocholine (ATC) according to the method of Ellman, Courtney, Andres, and Featherstone (1961) with some modifications); Invertase activity (determined using sucrose as substrate according to Lever (1972) with some modification); Phenoloxidase activity assay.",6,ER,"Key terms: The, The","Key terms: The, Advise, Exposure, Tested","Key terms: To, Zhu, Bees, Mortality, Caged"
519,experimental_methodology,"The experimental methodologies used in this paper included: 1) Field studies assessing the impacts of imidacloprid and thymol on honey bee colonies over a year, 2) Feeding bee colonies sugar syrup containing imidacloprid, 3) Treating colonies with Apiguard gel containing thymol, 4) Measuring hive weights using electronic scales, 5) Monitoring Varroa destructor mite falls using sticky boards, 6) Analyzing honey and wax samples for pesticide residues, and 7) Collecting and analyzing bee samples for pesticide detection using HPLC-MS/MS.","22 honeybee colonies were used for the experiment south of Tucson, USA and 16 honeybee colonies north of Sydney, Australia. Hive location as well as hive tratment were randomised across the apiary. Colonies were fed sucrose solution either with imidacloprid (imidacloprid or imidacloprid + thymol treatment) or without imidacloprid (control or thymol treatment) inside the hive for 6 weeks. Two weeks after the treatment started, colonies (with thymol treatment or thymol + imidacloprid treatment) recieved an aluminium tray with Apiguard gel. The Apiguard gel was renewed after 2 weeks, but it is unclear from the text how many times this was repeated. The experiment ran for around 9 months and during most of this time, hives were evaluated once a month. The treatment started 4 weeks after the first evaluation. Hives were placed on scales before the experiment, for continous weight measurements and temperature sensors continously recorded temperature data. During the evaluations additional data were recorded on capped brood area, and pollen and honey surface. On four occations, they measured Varroa destructor. In the US, samples of honey and was were analyzed for pesticide residues.",10,LH,"A field study was conducted in two different locations (Tucson, Arizona; Sydney, Australia) to assess colony level effects of trace levels of imidacloprid, the commercial miticide thymol (Apiguard), and their combination. Over a full year, the authors recorded worker and brood populations, as well as food stores, every four weeks by photographing both sides of each frame after brushing off the bees. Daily colony weight dynamics were recorded every 5 minutes, and hive temperature was monitored every 30 min. Abiotic parameters from the two environments were also recorded (rainfall and average daily temperatures). In Tucson, Varroa destructor mite falls were measured using sticky boards in all hives, while no Varroa mites were not detected in Sydney. Honey, wax and bees were collected for to pesticide residue analysis using HPLC-MS/MS.",7,ER,"Key terms: The, Field, Feeding, Treating, Apiguard","Key terms: Tucson, Sydney, Australia, Hive, Colonies","Key terms: Tucson, Arizona, Sydney, Australia, Apiguard"
518,experimental_methodology,"The experimental methodologies used in this paper involved measuring metal concentrations in honey bee bodies and contaminated syrup using ICP-OES, analyzing honey bee samples through microwave-assisted digestion, assessing the lethal toxicity of chromium and its combinations with pesticides through acute oral exposure experiments, and evaluating the effects of pollutants on bee mortality using survival analyses and binomial proportion tests.","Two experiments are described: an estimation of Cr LD50 and sensitivity to single vs. combined exposure. Bees were placed cages in groups of 10 or 20, respectively, and three cages per treatment were used. Cages were rotated daily to reduce differences in microclimate. Bees were starved 1 h before exposure and were exposed collectively. Contaminated sucrose was removed after 2 h. Mortality was assessed after 4, 24, 48, 72 and 96 h. Metal concentrations in sucrose solution and honeybee bodies were measured after 48 h using an inductively coupled plasma optical emission spectrometer.",10,LH,,,,Key terms: The,"Key terms: Two, Cr, Bees, Cages, Bees",
520,experimental_methodology,"The experimental methodologies used in the paper include field-realistic exposures to FPF, chronic oral exposure to varying doses, acute contact dosing, and assessments of bee behavior and survival across different seasons and conditions.","Seven laboratories in siz countries followed the same protocol. 21 colonies (3 per laboratory) of three subspecies of honeybee were used. They followed international guidelines for testing chronic oral toxicity on honeybees, but modified these by increasing the number of colonies per treatment (to three), the number of bees per replicate (to 20) and prolonging the exposure (until at least 50% of the control bees had died). Newly emerged bees were moved to test cages, with 20 bees per cage and each caged only contained bees from the same colony. Pesticide exposure was administered ad libitum via a feeder with sucrose solution, which was renewed every 24 ± 2 h. Every 24 h, abnormal behaviors (motion coordination deficits, hyperactivity, apathy, curved-down abdomen, and moribund), survival and food consumption were recorded and daily consumption per bee was calculated.",3,LH,"Chronic exposure at the colony level to five field-realistic doses of FPF was tested. Abnormal behaviours, survival, and food consumption were recorded every 24 h. 
Behavioural abnormalities -grouped in five categories (motion coordination deficits,hyperactivity, apathy, curved-down abdomen, and moribund state)- were quantified.",5,ER,Key terms: The,"Key terms: Seven, They, Newly, Pesticide, Every","Key terms: Chronic, Abnormal, Behavioural"
531,experimental_methodology,"The experimental methodologies used in this paper involved administering imidacloprid and melatonin to honey bees (*Apis mellifera*), measuring their effects on oxidative stress, apoptosis, and antioxidant activity. This included the collection and rearing of bees, treatment with specific dosages, monitoring survival rates, and analyzing biochemical markers such as ROS, MDA, and gene expression related to apoptosis and detoxification.","They used a full-factorial design, where newly emerged bees were randomly distributed across four treatment groups of two crossed treatments: an imidacloprid treatment (0 or 36 ng/bee) and a melatonin treatment (0 or 200 ng/bee). Bees that consumed the sucrose within 20 minutes were used to test survival, oxidative stress and apoptosis caused by imidacloprid.",10,LH,"The experiment investigated the effects of melatonin, imidacloprid or both on adult honeybees. The authors monitored survival over 48h, and assessed effects on oxidative stress, apoptosis, detoxification and antioxidant defence. Bee heads were collected at 4, 8 and 14 h after exposure to determine melatonin content using the Insect Melatonin (MT) ELISA Kit. 
Bees were sampled 14 h after exposure were tested for: 
- histopathological analysis, that included anatomical section of the midgut stained with haematoxylin and eosin  
- Reactive oxygen species (ROS) levels according to a published procedure He et al., 2021; lipid peroxidation evaluated by assessing Malondialdehyde (MDA) content. Total MDA levels were measured using the Lipid Peroxidation MDA Assay Kit; total glutathione (GSH) contents using the Total Glutathione Assay Kit; and Superoxide dismutase activity using a total superoxide dismutase assay kit with nitro blue tetrazolium 
- Real-time quantitative PCR analysis was performed to assess the expression of apoptosis-related genes,detoxification and antioxidant genes",7,ER,"Key terms: The, Apis, This","Key terms: They, Bees","Key terms: The, The, Bee, Insect Melatonin, Kit"
514,experimental_methodology,"The experimental methodologies used in this paper included direct contact toxicity bioassays, oral toxicity bioassays, and sublethal toxicity assessments in microcolonies, involving the application of insecticides to bumble bees and monitoring their responses.","The experimental methods include acute contact toxicity bioassays, acute oral toxicity bioassays and sublethal toxicity testing of microcolonies, where the founding workers had been exposed to pesticides. For the acute contact and oral toxicity bioassays, they established LC50 and the methods used  resembled those that are generaly used for LD50 testing.",10,LH,,,,Key terms: The,"Key terms: The, For",
525,experimental_methodology,"The experimental methodologies used in this paper include MALDI-imaging, MSI techniques, exposure of bees to a sublethal concentration of imidacloprid, collection and dissection of bees, analysis of protein expression, and creation of distribution maps of proteins in situ within the brains of honeybees.","After 8 days of exposyure to imidacloprid or control treatment via sucrose solution, bees were collected and brains were extracted and sectioned to use for MALDI-imaging and histological analyses. 24 proteins were identified and distribution maps of these proteins were created to analyse their expression.",10,LH,,,,Key terms: The,Key terms: After,
522,experimental_methodology,"The experimental methodologies used in this paper include automated long-term monitoring of bumble bee colonies, tag-based tracking, pose estimation, and controlled behavioral experiments involving temperature monitoring and pesticide exposure.","60 colonies, reared from wild caught queens were used and were randomly assigned to one of the following treatments: control, imidacloprid (continous exposure), cold-stress (once a day for 48 h), or combined cold-stress and imidacloprid. The experimental methodologies involved individual tagging of bumblebees and automated tracking of their behavior inside the nest during 48 h.",10,LH,,,,Key terms: The,Key terms: The,
523,experimental_methodology,"The experimental methodologies used in this paper included releasing individual bumblebees into a flight arena with robotic flowers to assess their foraging behavior after exposure to a low dose of imidacloprid, as well as using RFID tags to track their movements and manual observations to quantify their foraging actions.","The experimental methodologies involved training commerical bumblebee colonies to feed from artificial flowers of different colours. After one week of training in a training arena, bees were released one by one into the experimental arena where data were collected on their foraging behavior using a computer-controlled robotic flower system.",5,LH,"The experimental procedure implied releasing individual, free flying bumblebees in a flight arena with robotic flowers, the authors investigated whether any aspects of bumblebee foraging behaviour are affected by exposure to a field-realistic, low-dose (1 ppb) exposure to imidacloprid. For individual bumblebees, they measured (i) physical performance (speed of movements between flowers, linear distance moved between flowers), (ii) the ability to differentiate between rewarding and non-rewarding flowers based on the colour of the flowers, and (iii) foraging motivation (time taken until first flower visitation, number of flowers visited, willingness to try foraging from flowers of all colours). Bumblebee colonies were assigned into two treatments: (i) those exposed to imidacloprid (three colonies) and (ii) control colonies (three) not exposed to the pesticide.",3,ER,Key terms: The,"Key terms: The, After","Key terms: The, For, Bumblebee"
524,experimental_methodology,"The experimental methodologies used in this paper involved olfactory conditioning of honeybees, where bees were trained with a conditioned stimulus (1-hexanol odour) and an unconditioned stimulus (sucrose solution) to assess their responses to different concentrations of neonicotinoids (IMD and TMX). The training included both massed and spaced schedules, and the bees' memory retention was tested after conditioning.","The experimental methodologies involved olfactory conditioning of honeybees, using a conditions stimulus and an unconditioned stimulus (sucrose solution with different concentrations of pesticides). The training phase included 6 trials, with either 30 s (massed) or 5 min (spaced) inter-trial break. The proboscis extension reflex was tested after 10 min and after 24 h.",10,LH,"The experimental methodologies used in this study involved olfactory classical conditioning of honeybees. Bees were trained using a conditioned stimulus (CS, 1-hexanol odour) and an unconditioned stimulus (sucrose solution plus pesticide treatment). Two experiments were conducted, both including six training trials: one with a 30-second intertrial interval (ITI, massed training), and the other one with a 5-minute ITI (spaced training). Test after conditioning were performed at 10 minutes and 24 h using both the CS (1-hexanol) and a novel odour (2-octanone)",9,ER,"Key terms: The, The","Key terms: The, The, The","Key terms: The, Bees, Two, Test"
512,experimental_methodology,"The experimental methodologies used in this paper include acute oral and contact toxicity studies, laboratory studies on dried residues, and field studies assessing the impact on adult bees, brood, and foraging rates.","The experimental methods involve chronic exposure via pollen and monitoring of pollen consumption, survival, colony development, colony health and foraging behavior in the lab.",1,LH,,,,Key terms: The,Key terms: The,
669,experimental_methodology,"The experimental methodologies used in this paper included exposing honey bees and larvae to different concentrations of insecticides (imidacloprid, ethion, and hexaflumuron), measuring their effects on detoxifying enzymes (such as acetylcholinesterase, glutathione S-transferase, and esterase), and assessing mortality rates in both worker bees and larvae under controlled laboratory conditions.","Experiments on adult worker honeybees: 
For estimate of LC50, groups of bees were exposed to different concentrations in group by feeding ad libitum for 1 h, and mortality was assessed 24h later. 
Sublethal effects were then assessed as follows: bees were food deprived for 2 h and then fed either contaminated (sucrose solutions 50% w/v with insecticide) or uncontaminated syrup (sucrose solutions 50% w/v) for 2 h. Pesticide concentrations included: imidacloprid (0.16 mg a.i./l), ethion (79.47 mg a.i./l), andhexaflumuron (500 mg a.i./l). For the detoxification enzyme assay the study was conducted according to EPPO protocols 170 (OEPP/EPPO 2001) with slight modification. The temperature was maintained at 35 ± 1 °C instead of 25°C. Protein concentrations for all enzyme extract samples were quantified according to Bradford (1976). The enzymes assessed included: esterase activity, Glutathione S ‑transferases activity and Acetylcholinesterase activity, using the heads of 5-day-old worker bees. 
Experiments on larvae: 
Groups of 25 fifth to sixth instar larvae were used. Treatments consisted of 5 µl of the same concentrations used for adults placed at the bottom of each test cell, beneath the larvae. Combs containing treated and untreated controls larvae were examined 48h after treatment for mortality.",7,ER,,,,Key terms: The,"Key terms: Experiments, For, Sublethal, Pesticide, For",
658,experimental_methodology,"The experimental methodologies used in this paper include behavioral observations of honeybees (preference for food and trophallaxis), temperature measurements, transcriptome analysis, and metabolome analysis.","The authors performed several experiments and measured (i) feeding preference among S-dinotefuran, R-dinotefuran, and a 50% sucrose solution, they set up an artificial beehive with three gates connected to a feeder, and then recorded the number of bee visits to each of the three feeders, with observations conducted for 30 min. (ii) social interactions with 3 bees essays in a petridish with 1 or two bees treated 5 ng/bee of S-dinotefuran (feeding)  the other one or two treated with sugar solution.  Antennation and trophallaxis were recorded. Each observation lasted for 30 min, with observations conducted once every hour. (iii) the amount of dinotefuran shared across trofallaxis was measured  using UPLC-MS/MS from honeybees  that were placed in a petri dish with one, two, thrree or five individuals, only one bee was exposedt dinotefuran. (iv)body temperature 20 minutes after ingestion of 5 ng/bee of S-dinotefuran, 5 ng/bee of R- dinotefuran,or  a 50% sucrose solution; (v) Transcriptome 1 hour after ingestion of5 ng/bee of S-dinotefuran, 5 ng/bee of R- dinotefuran,or  a 50% sucrose solution; (vi) metaboloome analysis 1 hour after ingestion of S-dinotefuran, 5 ng/bee of R- dinotefuran,or  a 50% sucrose solution",7,ER,,,,Key terms: The,"Key terms: The, Antennation, Each, Transcriptome",
659,experimental_methodology,"The experimental methodologies used in this paper include field experiments with honeybee hives placed at various distances from a rice field, analysis of pollen samples, monitoring colony collapse, counting dead worker bees, and assessing hive weight and capped-brood area over a 2-month period. Additionally, insect sweeps and visual censuses were conducted to observe honeybee visitation rates to rice flowers.","The experimental methodologies used in this paper include field experiments with honeybee hives placed at 0, 60, 90 m distances from a rice field. After spraying dead worker bees were counted for 1-week using a 1 × 1-m white sheet placed on the ground that extended out from each hive entrance. Analysis of pollen samples, insect sweeps and visual censuses were conducted to observe honeybee visitation rates to rice flowers.  To assess long-term effects of clothianidic hive weight and capped-brood area over a 2-month period were monitored.",7,ER,,,,"Key terms: The, Additionally","Key terms: The, After, Analysis, To",
668,experimental_methodology,"The experimental methodologies used in this paper include short-term laboratory experiments with microcolonies and queenright colonies, long-term laboratory experiments assessing gyne production, and field experiments evaluating the effects of neonicotinoids on bumblebee colonies.","The experimental methodologies used in this paper use ad libitum feeding both in the lab and in the field comparing the status of microcolonies and queenright colonies. For short-term lab experiments (nine weeks exposure, conducted both in microcolonies and queenright colonies) the effects of acetamiprid and thiacloprid were assessed counting all males, pupae, larvae, eggs; weigh of adult offspring. 
A longer study in the lab in queenright colonies (three-week-period since the first new queens had emerged, >90 days of exposure in total) measured the effects of pesticides on number of adult queens, queen pupae and queen larvae as well as the number and weigh of adult workers, males and queens. 
A field experiment (four-weeks exposure) was conducted to study the effects of those insecticides on: flight activity over three weeks, number of workers returning to the hive with or without pollen; counts of all individuals, larvae and pupae; weigh of individual queens and colony as a whole; number of reproductives (i.e. the sum of males and gynes)",6,ER,,,,Key terms: The,"Key terms: The, For",
671,experimental_methodology,"The experimental methodologies used in this paper included capturing and anesthetizing honey bees, restraining them for experiments, feeding them sucrose solutions, and conducting olfactory conditioning of the proboscis extension reflex (PER) to study the effects of pesticides (Acetamiprid and Deltamethrin) on learning and memory.","Classical conditioning using the proboscis extension reflex (PER) was used to assess the effects of ACT and DEL on olfactory learning and memory retrival in honeybees. The odour used as a conditioned stimulus (CS) was lavander oil, and the unconditioned stimulus (US) was sugar solution. The inter-trial interval was 2 minutes, and the learning protocol included five CS/US pairing trials.
 Bees were captured from flowers, fed with 40% sugar solution, and starved for 3h before experiment.Two experiments were perfomed: 
-        Bees were exposed to the insecticides 24 h before the learning trial and then tested for memory retrival at 1, 6 and 24h after learning. 
-        Bees were exposed to the insecticide during the learning protocol and then tested then tested for memory retrival 1, 6 and 24h after learning.",6,ER,,,,"Key terms: The, Acetamiprid, Deltamethrin","Key terms: Classical, The, The, Bees, Two",
664,experimental_methodology,The experimental methodologies used in this paper included: 1) Field experiments with bees placed in oilseed rape fields at specific growth stages; 2) Monitoring of bee activity and flower cover; 3) Placement of trap nests for solitary bees to observe nesting behavior; 4) Collection of pollen and nectar samples from bees to analyze pesticide exposure.,"This is a field study and the authors tested the follwing in 20 pairs of matched fields: density of wild bees (solitary bees and bumblebees); Osmia cornuta nesting activity (by placing cocoons and after emergence counting the brood cells); Bombus terrestris colony health (measuring colony weight and production of queen and male cocoons); honeybee colony strength (by counting the number of adult bees per colony). Vegetation, Pollen and nectar samples were collected to measure pesticide concentrations.",5,ER,,,,"Key terms: The, Field, Monitoring, Placement, Collection","Key terms: This, Osmia, Bombus, Vegetation, Pollen",
663,experimental_methodology,"The experimental methodologies used in this paper include:
1. Inducing varying levels of insecticide stress in bee colonies by administering imidacloprid and fenoxycarb.
2. Setting up artificial swarms of bees and allowing them to develop before exposure.
3. Controlled exposure of colonies to insecticides in a semi-field environment using tents.
4. Measuring various biological indicators such as the number of bees, brood amounts, honey and pollen quantities, and physiological indicators like vitellogenin concentration and enzyme activities.
5. Using the Liebefeld method for estimating colony strength and other sampling techniques for assessing the health of the colonies.
6. Analyzing insecticide residues in honey and comb samples using LC-MS/MS.","One, eight and 38 weeks after pesticides exposure ﻿, 33 measurements were performed on the colonies: ﻿the number of bees and of open and capped brood cells, 
the amounts of honey and pollen present in the hives (estimated by the Liebefeld-method), as well as on indicators of insecticide-induced stress from samples of hive bees, foragers, brood and hemolymph. The ndicators included  all vital functions of the honeybee colony﻿ included indicators known or assumed to be linked to the age and health status of foragers (size of hypopharyngeal gland-acini, metabolic and immune enzymes), to the quality of brood rearing (chemical composition of brood and jelly, fluctuating asymmetry in adults), and to the health and immune status of hive bees (hemolymph vitellogenin, immune enzymes, ovary development and survival in a cage test).
In autumn, samples of honey and comb were tested for pesticides residues using ﻿LC-MS/MS",8,ER,,,,"Key terms: The, Inducing, Setting, Controlled, Measuring","Key terms: One, Liebefeld, The, In",
370,experimental_methodology,The experimental methodologies used in this paper included: 1) Conducting homing flight tests on honeybee foragers to assess the effects of thiamethoxam; 2) Infesting colonies with *Varroa destructor* mites and assessing their impact on homing success; 3) Using RFID technology to track the movements of bees; 4) Administering thiamethoxam at various sublethal doses in a controlled feeding setup; 5) Monitoring environmental conditions such as temperature during the experiments; 6) Evaluating the health status of the colonies prior to experimentation.,"The paper performed an homing flight test using the RFID device to assess the homing success following oral exposure to sublethal doses of thiamethoxam. Other parameters were measured, including Varroa infestation level, mean temperature, Nosema and DWV infection level, to be used a covariates",8,FS,,,,"Key terms: The, Conducting, Infesting, Varroa, Using","Key terms: The, Other, Varroa, Nosema",
371,experimental_methodology,"The experimental methodologies used in this paper included greenhouse and field experiments with Bombus terrestris, focusing on foraging behavior on treated and control plants, homing rates of colonies in treated and control fields, and colony development under laboratory conditions.","The experimental methodologies used in this paper included greenhouse and field experiments with Bombus terrestris colonies.The total number of visits and the man visit duration/head of sunflower on control and treated plots were assessed in the greeenhouse experiment. Pollen analysis in bee hairs and pellets, homing ability and colony development were assessed in the field experiment. Colony development was completed under laboratory conditions after 9 days in the field",8,FS,,,,"Key terms: The, Bombus","Key terms: The, Bombus, The, Pollen, Colony",
369,experimental_methodology,"The experimental methodologies used in this paper include: 1) Two semi-field experiments with bee colonies in controlled tents, 2) Treatment variants with and without artificial water sources, 3) Daily assessment of bee mortality and behavior, 4) Monitoring brood development using a digital assessment system, and 5) Sampling of guttation droplets for residue analyses of clothianidin.","Two experiments were performed under semi-field conditions with one bee colony per tent. Four tents were used for the treated (maize derived by seed treated) and two plots for the control (maize crop derived by untreated seeds). In the first experiment, there is also one plot with and one without artificial water. During the experiment several parameters have been collected: 1) bee mortality; 2) flight activity and bee behaviours; 3) brood development; 4) residues in guttation and dead bees",7,FS,,,,"Key terms: The, Two, Treatment, Daily, Monitoring","Key terms: Two, Four, In, During",
